ID,trad_male,UHCollege,UHDept,Gender,YearPhDcompleted,YearsSincePhd,H2019,salary,female_c,udept_female_c,years_c,udept_avg_years_c,h_c,udept_avg_h_c,University,unique_college,unique_dept
7850a1c3d645a497,1,Engineering,Mechanical Engineering,Male,2002,17,20,94374,-0.25,0.020524233432245298,1.875,-4.5182223050949375,-4.25,-2.540990732845394,University1,University1: Engineering & Computer Science,University1: Materials Science and Engineering
78520d5a5bfcee55,0,CLASS,Psychology,Female,1997,22,27,119292,0.5111111111111111,0.25941312232113417,0.22222222222222143,2.134555472682841,-20.755555555555553,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
7874b039dcae7927,1,Engineering,Mechanical Engineering,Male,1987,32,11,157976,0,-0.2294757665677547,17.857142857142858,-5.500365162237795,-5.285714285714285,-10.50527644713111,University11,University11: Engineering,University11: Mechanical Engineering
788b63c76335ec0f,1,NSM,Mathematics,Female,2006,13,24,133533,0.46153846153846156,0.30898577189378373,-5.076923076923077,-1.5662992281718608,-9.307692307692307,6.516701574846913,University4,University4: College of Physical Sciences,University4: Statistics
78916c6a7e1957fb,0,CLASS,Political Science,Male,2006,13,13,144000,-0.35294117647058826,0.12346540990283356,-3.9411764705882355,-2.702045834506702,-3.470588235294116,-10.320402497551278,University7,University7: Behavioral and Social Sciences,University7: Government and Politics
7891868a2be79099,1,Engineering,Chemical & Biomolecular Engineering,Male,1998,21,27,88578,-0.16666666666666666,-0.06280909990108804,-5,6.3567776949050625,-5.166666666666664,5.37567593382127,University16,University16: Engineering,University16: Chemical and Biological Engineering
7898450106c13882,1,NSM,Biology & Biochemistry,Male,2004,15,26,92919,-0.21052631578947367,-0.01894945077828103,-6.7368421052631575,2.09361980016822,-6.157894736842103,5.366904003996709,University16,University16: Arts and Science,University16: Biology
78a6d82d86a996b5,1,NSM,Chemistry & Biochemistry,Male,2008,11,40,88914,-0.2,-0.02947576656775469,-4.6,-4.043222305094938,18.4,-5.190990732845393,University11,University11: Arts and Sciences,University11: Chemistry
78b85b135043780b,0,CLASS,Political Science,Male,2008,11,20,79249.59,-0.19047619047619047,-0.038999576091564236,-9.5238095238095255,0.880587218714588,5.523809523809524,-12.314800256654918,University6,University6: Liberal Arts,University6: Political Science
78c0748a143bb78f,1,Engineering,Chemical & Biomolecular Engineering,Female,2006,13,18,119974.44,0.8461538461538461,-0.07562961272160085,-5.46153846153846,-1.1816838435564776,-12.76923076923077,3.978240036385376,University9,University9: Engineering,University9: Chemical and Biomolecular Engineering
78cbc07e58cc1a3f,1,NSM,Computer Science,Male,2012,7,14,101500,-0.1794871794871795,-0.049988587080575214,-10.948717948717949,-1.6945043563769886,-17.23076923076923,4.439778497923836,University3,University3: Engineering,University3: Computer Science
78e178f888a6fab8,1,NSM,Computer Science,Male,2015,4,11,110822,-0.2857142857142857,0.056238519146530996,-10.785714285714286,-4.857508019380651,-14,-1.790990732845394,University5,University5: Engineering,University5: Computer Science
78f4eeb451697ed8,1,NSM,Physics,Male,2000,19,21,87884,-0.16129032258064516,-0.06818544398710955,-7.580645161290324,6.937422856195386,-17.38709677419355,11.596106041348158,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Physics
7929ecab69d74835,1,NSM,Chemistry & Biochemistry,Male,2014,5,10,88740,-0.2631578947368421,0.03368212816908739,-11.789473684210527,-2.85374862088441,-20.36842105263158,3.5774303197861848,University2,University2: Arts and Sciences,University2: Chemistry and Biochemistry
79479766f40530bc,1,Engineering,Biomedical Engineering,Female,2011,8,10,97572,0.5833333333333333,0.18719090009891198,-6.25,-5.3932223050949375,-9.833333333333332,-6.957657399512062,University2,University2: Engineering,University2: Biomedical Engineering
794de76c02af331d,1,Engineering,Industrial Engineering,Female,2016,3,4,87845,0.75,0.020524233432245298,-17.833333333333332,1.1901110282383947,-13.333333333333332,-9.457657399512062,University1,University1: Engineering & Computer Science,University1: Industrial Engineering and Management Systems
79688b376efeb804,1,NSM,Physics,Male,2001,18,68,103778.28,-0.17391304347826086,-0.05556272308949384,-11.217391304347824,9.574168999252887,21.608695652173914,19.600313614980692,University9,University9: Natural Sciences and Mathematics,University9: Physics
7987b254daff5de3,1,Engineering,Electrical & Computer Engineering,Female,2003,16,14,116531.19,0.875,-0.1044757665677547,1.75,-5.3932223050949375,-14.8125,2.021509267154606,University9,University9: Engineering,University9: Electrical and Computer Engineering
799cdc8dbafe4846,1,Engineering,Chemical & Biomolecular Engineering,Female,2002,17,28,113600,0.8,-0.02947576656775469,-1.3999999999999986,-1.243222305094939,-4.600000000000001,5.809009267154607,University15,University15: Engineering,University15: Chemical & Biomedical
79aa02fccccc949b,1,NSM,Physics,Male,2006,13,59,102758,-0.09090909090909091,-0.1385666756586638,-10.181818181818183,3.538595876723246,18.18181818181818,14.027191085336426,University15,University15: Arts and Sciences,University15: Physics
79d7801d4539eb86,1,NSM,Mathematics,Male,2010,9,10,88949.48,-0.375,0.1455242334322453,-6.625,-4.0182223050949375,-3.375,-13.415990732845394,University14,University14: Natural Sciences and Mathematics,University14: Mathematics
79df62e97696ac11,1,Engineering,Electrical & Computer Engineering,Male,1978,41,59,196156.256,-0.1,-0.1294757665677547,20.1,1.256777694905061,24.950000000000003,7.259009267154603,University14,University14: Engineering and Computer Science,University14: Electrical Engineering
79ea8fb7c3e735a5,1,NSM,Computer Science,Male,2016,3,8,91002.5,-0.21428571428571427,-0.015190052282040428,-10.357142857142858,-6.28607944795208,-12.714285714285715,-6.076705018559679,University12,University12: College of Arts & Sciences,University12: Computer Science
7a0b0d5b2b87f651,1,Engineering,Chemical & Biomolecular Engineering,Male,2001,18,93,187065.6,0,-0.2294757665677547,7,-8.643222305094937,55.333333333333336,10.87567593382127,University10,University10: Engineering & Applied Science,University10: Chemical & Environmental Engineering
7a110047e8def1d7,1,Engineering,Civil & Environmental Engineering,Male,1996,23,28,129835,-0.17647058823529413,-0.05300517833246057,9.705882352941176,-6.349104658036113,8.823529411764707,-7.6145201446101005,University5,University5: Engineering,University5: Civil Construction and Environmental Engineering
7a1dbe6bd60e7082,1,Engineering,Electrical & Computer Engineering,Male,1991,28,27,138293.28,-0.125,-0.1044757665677547,2.1875,6.1692776949050625,1.4375,-1.228490732845394,University10,University10: Engineering & Applied Science,University10: Electrical Engineering & Computer Science
7a2772c157096f39,1,NSM,Physics,Female,1998,21,12,101944.8,0.8260869565217391,-0.05556272308949384,-8.217391304347824,9.574168999252887,-34.391304347826086,19.600313614980692,University9,University9: Natural Sciences and Mathematics,University9: Physics
7a3bfe07a8717113,1,Engineering,Electrical & Computer Engineering,Female,2014,5,10,101939.22,0.7586206896551724,0.011903543777072895,-14.379310344827587,-0.2639119602673503,-21.03448275862069,4.243492025775296,University6,University6: Engineering,University6: Computer Science & Engineering
7a4ca6eb0ee414e5,1,NSM,Computer Science,Male,1970,49,46,199000,-0.10714285714285714,-0.12233290942489757,25.678571428571427,3.6782062663336355,-0.5714285714285694,19.780437838583175,University7,University7: Computer Mathematical & Natural Sciences,University7: Computer Science
7a525204c9779218,0,CLASS,Sociology,Male,2009,10,11,88276,-0.5454545454545454,0.3159787788867907,-7.636363636363637,-2.006858668731301,-3.9090909090909083,-11.881899823754486,University5,University5: Humanities and Social Sciences,University5: Sociology and Anthropology
7a58c2df66cb6577,1,NSM,Chemistry & Biochemistry,Male,2012,7,13,107992,-0.08333333333333333,-0.1461424332344214,-20.125,7.4817776949050625,-42.375,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
7a9177547cf5e3e4,1,NSM,Chemistry & Biochemistry,Female,2011,8,17,75000,0.7272727272727273,0.043251506159518005,-7.636363636363637,-4.006858668731301,-12.09090909090909,2.299918358063696,University1,University1: Sciences,University1: Chemistry
7abcf333ff97bfe0,1,NSM,Biology & Biochemistry,Female,1988,31,47,46729,0.6341463414634146,0.13637789196883066,8.926829268292682,2.4299484266123805,10.414634146341463,9.794375120813143,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Biology
7ac1fc83c0a92844,0,CLASS,Political Science,Male,1994,25,26,115473,0,-0.2294757665677547,12.222222222222221,-6.865444527317159,14.666666666666666,-15.45765739951206,University15,University15: Social Sciences and Public Policy,University15: Political Science
7ac2881a3562e64f,1,Engineering,Electrical & Computer Engineering,Male,2007,12,29,143431.02,-0.125,-0.1044757665677547,-2.25,-5.3932223050949375,0.1875,2.021509267154606,University9,University9: Engineering,University9: Electrical and Computer Engineering
7ace87db5c9ce212,0,CLASS,Political Science,Male,2007,12,10,139642,-0.23076923076923078,0.00129346420147608,-6.384615384615383,-1.2586069204795542,-10.153846153846153,-6.637144578999241,University4,University4: Social Sciences,University4: Political Science
7ad8805118313b9c,1,NSM,Mathematics,Male,1993,26,25,111605,0,-0.2294757665677547,-3.25,9.606777694905063,6.875,-8.665990732845394,University17,University17: Sciences,University17: Mathematics
7adbbe2a647b5822,0,CLASS,Sociology,Male,1998,21,8,93951,-0.3,0.07052423343224529,-4.300000000000001,5.656777694905063,-8.7,-10.090990732845395,University6,University6: College of Liberal Arts,University6: Sociology
7b0b067b70ad274c,1,Engineering,Civil & Environmental Engineering,Male,2008,11,23,108113.64,-0.25,0.020524233432245298,-2.916666666666666,-5.726555638428271,3.833333333333332,-7.624324066178726,University9,University9: Engineering,University9: Civil Environmental Engineering
7b0f10baf48b749b,1,Engineering,Electrical & Computer Engineering,Female,2007,12,24,137995.47,0.7586206896551724,0.011903543777072895,-7.379310344827587,-0.2639119602673503,-7.03448275862069,4.243492025775296,University6,University6: Engineering,University6: Computer Science & Engineering
7b38881409aa8a29,1,NSM,Mathematics,Female,2013,6,3,112000,0.46153846153846156,0.30898577189378373,-12.076923076923077,-1.5662992281718608,-30.307692307692307,6.516701574846913,University4,University4: College of Physical Sciences,University4: Statistics
7b6829a62a77ff06,1,NSM,Biology & Biochemistry,Female,1999,20,20,94000,0.6666666666666667,0.10385756676557861,-8.444444444444443,8.801222139349505,-19.111111111111114,12.32012037826572,University7,University7: Computer Mathematical & Natural Sciences,University7: Biology
7b7c454c5ef9b4a6,1,Engineering,Mechanical Engineering,Male,1994,25,34,225000,-0.14814814814814814,-0.08132761841960656,1.5555555555555571,3.8012221393495054,5.62962962962963,1.5793796375249762,University7,University7: Engineering,University7: Mechanical Engineering
7b9b77794f10973b,0,CLASS,Political Science,Male,2004,15,10,72000,-0.5,0.2705242334322453,5.666666666666666,-10.309888971761604,3.5,-20.290990732845394,University17,University17: Liberal and Fine Arts,University17: Political Science and Geography
7ba6645fb3df1306,1,Engineering,Electrical & Computer Engineering,Male,2009,10,19,127977,-0.07692307692307693,-0.15255268964467777,-3.9230769230769234,-5.720145382018014,-3.3076923076923066,-4.483298425153087,University1,University1: Engineering & Computer Science,University1: Electrical and Computer Engineering
7baf0abb9133e1aa,0,CLASS,Economics,Male,1983,36,28,228915,-0.35,0.12052423343224528,17.25,-0.8932223050949375,9.8,-8.590990732845395,University6,University6: Liberal Arts,University6: Economics
7bba9ad651f3e2fe,1,Engineering,Chemical & Biomolecular Engineering,Male,1991,28,64,259999.92,-0.15384615384615385,-0.07562961272160085,9.53846153846154,-1.1816838435564776,33.230769230769226,3.978240036385376,University9,University9: Engineering,University9: Chemical and Biomolecular Engineering
7bd605217afe8cae,0,CLASS,Psychology,Male,2011,8,27,64649,-0.5,0.2705242334322453,-10.166666666666668,-1.4765556384282696,4,-3.790990732845394,University8,University8: Liberal Arts,University8: Psychology
7bda5b548f9649fd,1,Engineering,Electrical & Computer Engineering,Male,2001,18,29,150689,-0.07692307692307693,-0.15255268964467777,4.076923076923077,-5.720145382018014,6.692307692307693,-4.483298425153087,University1,University1: Engineering & Computer Science,University1: Electrical and Computer Engineering
7bdeb2f4e7facd4e,1,NSM,Mathematics,Male,2009,10,18,204314.84,-0.2727272727272727,0.043251506159518005,-11.454545454545453,1.8113231494505158,-5.272727272727273,-3.5182634601181206,University12,University12: College of Arts & Sciences,University12: Mathematics and Statistics
7bef3a4517a14922,0,CLASS,Psychology,Female,1994,25,23,82841,0.8181818181818181,-0.04765758474957288,7.09090909090909,-1.7341313960040274,-15.454545454545453,11.66355472170006,University16,University16: Arts and Science,University16: Psychology
7bfcb1347a6ac775,1,Engineering,Mechanical Engineering,Male,1986,33,35,239000,-0.14814814814814814,-0.08132761841960656,9.555555555555557,3.8012221393495054,6.62962962962963,1.5793796375249762,University7,University7: Engineering,University7: Mechanical Engineering
7c05eb945b57132c,0,CLASS,Sociology,Female,2012,7,9,76577,0.33333333333333337,0.4371909000989119,-7.888888888888889,-4.754333416206048,-6.111111111111111,-11.679879621734283,University1,University1: Sciences,University1: Sociology
7c0ca7380478a866,1,Engineering,Chemical & Biomolecular Engineering,Female,2009,10,21,114000,0.7,0.07052423343224529,-5.9,-3.743222305094937,-9.399999999999999,3.6090092671546046,University7,University7: Engineering,University7: Chemical & Biomolecular Engineering
7c0d2b732e079aac,1,Engineering,Mechanical Engineering,Male,1981,38,36,204000,-0.5,0.2705242334322453,19,-0.6432223050949375,11.833333333333332,-2.624324066178726,University7,University7: Engineering,University7: Aerospace Engineering
7c0dee7c00aba794,1,Engineering,Mechanical Engineering,Male,2012,7,13,94267,0,-0.2294757665677547,-8.2,-4.443222305094938,-7,-6.790990732845394,University16,University16: Engineering,University16: Mechanical Engineering
7c5e873a467aea8f,1,NSM,Mathematics,Male,2010,9,8,92610,-0.11538461538461539,-0.11409115118313931,-15.76923076923077,5.1260084641358326,-15.192307692307693,-3.5986830405377006,University6,University6: Science,University6: Mathematics
7c62f0efc9026afd,1,Engineering,Electrical & Computer Engineering,Female,2013,6,21,97476,0.8536585365853658,-0.08313430315312056,-12.609756097560975,-1.0334662075339622,-9.975609756097562,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
7c8cb2a50fff8206,0,CLASS,Political Science,Male,2006,13,9,65228,0,-0.2294757665677547,0.5,-7.1432223050949375,0,-17.790990732845394,University13,University13: College of Liberal Arts,University13: Political Science
7cb176506cfb9e62,1,Engineering,Chemical & Biomolecular Engineering,Male,2010,9,9,92053.92,0,-0.2294757665677547,-2,-8.643222305094937,-28.666666666666664,10.87567593382127,University10,University10: Engineering & Applied Science,University10: Chemical & Environmental Engineering
7cba852fced58422,0,CLASS,Psychology,Male,2004,15,39,130550,-0.4888888888888889,0.25941312232113417,-6.777777777777779,2.134555472682841,-8.755555555555553,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
7cd85b0c49202e98,0,CLASS,Economics,Male,2006,13,15,118417,-0.125,-0.1044757665677547,-4.791666666666668,-1.8515556384282696,-3.166666666666668,-8.624324066178726,University4,University4: Social Sciences,University4: Economics
7cd90081e2a82cba,1,Engineering,Mechanical Engineering,Male,2008,11,12,103800,-0.07692307692307693,-0.15255268964467777,-6.846153846153847,-1.7970684589410908,-12.692307692307693,-2.0986830405377006,University15,University15: Engineering,University15: Mechanical Engineering
7ce0fe0f36de2111,1,Engineering,Biomedical Engineering,Female,2011,8,15,98000.01,0.8,-0.02947576656775469,-3.5,-8.143222305094937,-3.8000000000000007,-7.990990732845393,University14,University14: Engineering and Computer Science,University14: Bioengineering
7d0157d6f00dc82d,1,Engineering,Electrical & Computer Engineering,Male,1963,56,60,258845.4,-0.06818181818181818,-0.16129394838593653,33.52272727272727,2.834050422177789,30.25,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
